Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
35985,221.0,221.0,8970,4.0,1.0,4.0,9.0,Champions
35986,,,1141,,,1.0,1.0,Hibernating
35987,,,1721,,,1.0,1.0,Hibernating
35989,1377.0,1377.0,1680,2.0,3.0,1.0,6.0,Potential Loyalist
35992,528.0,528.0,1041,3.0,2.0,1.0,6.0,Potential Loyalist
35993,1434.0,1434.0,4249,2.0,3.0,3.0,8.0,Loyal
35994,1748.0,1748.0,3257,1.0,4.0,2.0,7.0,Loyal
35997,2081.0,2081.0,5579,1.0,4.0,4.0,9.0,Champions
35998,,,3396,,,2.0,2.0,Hibernating
35999,,,1146,,,1.0,1.0,Hibernating
36000,1017.0,1017.0,10094,3.0,2.0,4.0,9.0,Champions
36001,,,1130,,,1.0,1.0,Hibernating
36004,1682.0,1682.0,4473,1.0,4.0,3.0,8.0,Loyal
36005,1287.0,1287.0,5342,2.0,3.0,4.0,9.0,Champions
36013,1375.0,1375.0,6324,2.0,3.0,4.0,9.0,Champions
36015,1984.0,1984.0,8606,1.0,4.0,4.0,9.0,Champions
36016,710.0,710.0,9788,3.0,2.0,4.0,9.0,Champions
36020,,,8436,,,4.0,4.0,At Risk
36022,,,4266,,,3.0,3.0,At Risk
36023,1960.0,1960.0,4627,1.0,4.0,3.0,8.0,Loyal
36024,,,1844,,,1.0,1.0,Hibernating
36025,370.0,370.0,662,4.0,1.0,1.0,6.0,Potential Loyalist
36027,,,2364,,,2.0,2.0,Hibernating
36028,,,6979,,,4.0,4.0,At Risk
36029,1837.0,1837.0,8226,1.0,4.0,4.0,9.0,Champions
36030,2080.0,2080.0,3581,1.0,4.0,2.0,7.0,Loyal
36032,,,4436,,,3.0,3.0,At Risk
36034,,,3289,,,2.0,2.0,Hibernating
36035,,,732,,,1.0,1.0,Hibernating
36036,,,1452,,,1.0,1.0,Hibernating
36037,1985.0,1985.0,6646,1.0,4.0,4.0,9.0,Champions
36038,,,3522,,,2.0,2.0,Hibernating
36039,1159.0,1159.0,1287,2.0,3.0,1.0,6.0,Potential Loyalist
36040,65.0,65.0,653,4.0,1.0,1.0,6.0,Potential Loyalist
36041,1921.0,1921.0,4466,1.0,4.0,3.0,8.0,Loyal
36045,10.0,10.0,3172,4.0,1.0,2.0,7.0,Loyal
36048,2140.0,2140.0,1253,1.0,4.0,1.0,6.0,Potential Loyalist
36051,825.0,825.0,2361,3.0,2.0,2.0,7.0,Loyal
36053,794.0,794.0,2610,3.0,2.0,2.0,7.0,Loyal
36054,276.0,276.0,3677,4.0,1.0,2.0,7.0,Loyal
36058,,,1972,,,1.0,1.0,Hibernating
36059,2112.0,2112.0,3511,1.0,4.0,2.0,7.0,Loyal
36060,980.0,980.0,4942,3.0,2.0,4.0,9.0,Champions
36061,,,9002,,,4.0,4.0,At Risk
36065,920.0,920.0,4925,3.0,2.0,4.0,9.0,Champions
36066,400.0,400.0,1395,4.0,1.0,1.0,6.0,Potential Loyalist
36069,,,3985,,,3.0,3.0,At Risk
36071,1249.0,1249.0,742,2.0,3.0,1.0,6.0,Potential Loyalist
36073,,,4414,,,3.0,3.0,At Risk
36074,,,3071,,,2.0,2.0,Hibernating
36075,,,2800,,,2.0,2.0,Hibernating
36076,,,7731,,,4.0,4.0,At Risk
36077,921.0,921.0,2989,3.0,2.0,2.0,7.0,Loyal
36079,,,563,,,1.0,1.0,Hibernating
36080,582.0,582.0,7690,3.0,2.0,4.0,9.0,Champions
36082,1374.0,1374.0,6670,2.0,3.0,4.0,9.0,Champions
36083,1862.0,1862.0,3665,1.0,4.0,2.0,7.0,Loyal
36086,,,4355,,,3.0,3.0,At Risk
36088,,,3498,,,2.0,2.0,Hibernating
36089,,,6561,,,4.0,4.0,At Risk
36091,2136.0,2136.0,4365,1.0,4.0,3.0,8.0,Loyal
36094,,,8045,,,4.0,4.0,At Risk
36095,,,6010,,,4.0,4.0,At Risk
36096,643.0,643.0,6959,3.0,2.0,4.0,9.0,Champions
36098,,,1308,,,1.0,1.0,Hibernating
36099,,,1154,,,1.0,1.0,Hibernating
36100,,,8984,,,4.0,4.0,At Risk
36101,2134.0,2134.0,4842,1.0,4.0,4.0,9.0,Champions
36102,1769.0,1769.0,6113,1.0,4.0,4.0,9.0,Champions
36104,,,3306,,,2.0,2.0,Hibernating
36105,1437.0,1437.0,6294,2.0,3.0,4.0,9.0,Champions
36106,,,3922,,,3.0,3.0,At Risk
36107,,,2602,,,2.0,2.0,Hibernating
36110,1284.0,1284.0,7155,2.0,3.0,4.0,9.0,Champions
36111,254.0,254.0,7303,4.0,1.0,4.0,9.0,Champions
36112,,,4629,,,3.0,3.0,At Risk
36113,2104.0,2104.0,4431,1.0,4.0,3.0,8.0,Loyal
36115,,,3816,,,3.0,3.0,At Risk
36118,,,4425,,,3.0,3.0,At Risk
36119,,,2723,,,2.0,2.0,Hibernating
36120,,,3109,,,2.0,2.0,Hibernating
36123,1407.0,1407.0,1704,2.0,3.0,1.0,6.0,Potential Loyalist
36126,796.0,796.0,1051,3.0,2.0,1.0,6.0,Potential Loyalist
36129,,,4307,,,3.0,3.0,At Risk
36131,,,7881,,,4.0,4.0,At Risk
36132,,,2732,,,2.0,2.0,Hibernating
36134,1168.0,1168.0,3532,2.0,3.0,2.0,7.0,Loyal
36135,977.0,977.0,1597,3.0,2.0,1.0,6.0,Potential Loyalist
36138,923.0,923.0,1786,3.0,2.0,1.0,6.0,Potential Loyalist
36139,648.0,648.0,4767,3.0,2.0,4.0,9.0,Champions
36141,1317.0,1317.0,7247,2.0,3.0,4.0,9.0,Champions
36142,734.0,734.0,4839,3.0,2.0,4.0,9.0,Champions
36143,,,3225,,,2.0,2.0,Hibernating
36145,,,3023,,,2.0,2.0,Hibernating
36146,1225.0,1225.0,641,2.0,3.0,1.0,6.0,Potential Loyalist
36148,1774.0,1774.0,6189,1.0,4.0,4.0,9.0,Champions
36150,,,4334,,,3.0,3.0,At Risk
36152,,,704,,,1.0,1.0,Hibernating
36153,798.0,798.0,4520,3.0,2.0,3.0,8.0,Loyal
36155,678.0,678.0,4344,3.0,2.0,3.0,8.0,Loyal
36156,,,1981,,,1.0,1.0,Hibernating
36158,,,8106,,,4.0,4.0,At Risk
36165,,,3722,,,3.0,3.0,At Risk
36167,,,3763,,,3.0,3.0,At Risk
36168,1371.0,1371.0,7577,2.0,3.0,4.0,9.0,Champions
36169,,,3541,,,2.0,2.0,Hibernating
36172,,,4552,,,3.0,3.0,At Risk
36175,,,1213,,,1.0,1.0,Hibernating
36176,,,4266,,,3.0,3.0,At Risk
36177,466.0,466.0,4220,4.0,1.0,3.0,8.0,Loyal
36179,,,3031,,,2.0,2.0,Hibernating
36182,1526.0,1526.0,4515,2.0,3.0,3.0,8.0,Loyal
36184,1989.0,1989.0,1368,1.0,4.0,1.0,6.0,Potential Loyalist
36186,,,1398,,,1.0,1.0,Hibernating
36187,,,3882,,,3.0,3.0,At Risk
36189,,,3690,,,2.0,2.0,Hibernating
36190,1682.0,1682.0,632,1.0,4.0,1.0,6.0,Potential Loyalist
36193,2016.0,2016.0,6151,1.0,4.0,4.0,9.0,Champions
36194,,,4402,,,3.0,3.0,At Risk
36195,955.0,955.0,2944,3.0,2.0,2.0,7.0,Loyal
36196,346.0,346.0,10643,4.0,1.0,4.0,9.0,Champions
36198,,,7177,,,4.0,4.0,At Risk
36199,,,4466,,,3.0,3.0,At Risk
36203,2137.0,2137.0,5153,1.0,4.0,4.0,9.0,Champions
36206,1162.0,1162.0,5762,2.0,3.0,4.0,9.0,Champions
36212,,,4689,,,3.0,3.0,At Risk
36213,,,7039,,,4.0,4.0,At Risk
36217,,,3088,,,2.0,2.0,Hibernating
36220,1282.0,1282.0,9543,2.0,3.0,4.0,9.0,Champions
36224,,,3992,,,3.0,3.0,At Risk
36227,1072.0,1072.0,9094,2.0,3.0,4.0,9.0,Champions
36229,,,3915,,,3.0,3.0,At Risk
36232,1950.0,1950.0,2609,1.0,4.0,2.0,7.0,Loyal
36235,617.0,617.0,1108,3.0,2.0,1.0,6.0,Potential Loyalist
36237,825.0,825.0,4259,3.0,2.0,3.0,8.0,Loyal
36238,1802.0,1802.0,4204,1.0,4.0,3.0,8.0,Loyal
36239,134.0,134.0,6433,4.0,1.0,4.0,9.0,Champions
36240,1619.0,1619.0,4183,1.0,4.0,3.0,8.0,Loyal
36243,651.0,651.0,1876,3.0,2.0,1.0,6.0,Potential Loyalist
36246,,,4402,,,3.0,3.0,At Risk
36247,,,1269,,,1.0,1.0,Hibernating
36248,399.0,399.0,4259,4.0,1.0,3.0,8.0,Loyal
36249,,,3625,,,2.0,2.0,Hibernating
36253,,,4374,,,3.0,3.0,At Risk
36254,1626.0,1626.0,8519,1.0,4.0,4.0,9.0,Champions
36257,,,3646,,,2.0,2.0,Hibernating
36258,,,693,,,1.0,1.0,Hibernating
36259,1647.0,1647.0,4586,1.0,4.0,3.0,8.0,Loyal
36261,,,4432,,,3.0,3.0,At Risk
36262,,,3008,,,2.0,2.0,Hibernating
36264,711.0,711.0,677,3.0,2.0,1.0,6.0,Potential Loyalist
36265,6.0,6.0,10454,4.0,1.0,4.0,9.0,Champions
36266,529.0,529.0,12340,3.0,2.0,4.0,9.0,Champions
36268,,,4550,,,3.0,3.0,At Risk
36273,1804.0,1804.0,3535,1.0,4.0,2.0,7.0,Loyal
36274,,,7111,,,4.0,4.0,At Risk
36275,1741.0,1741.0,2155,1.0,4.0,1.0,6.0,Potential Loyalist
36277,1193.0,1193.0,3388,2.0,3.0,2.0,7.0,Loyal
36284,,,3514,,,2.0,2.0,Hibernating
36285,1.0,1.0,5844,4.0,1.0,4.0,9.0,Champions
36286,188.0,188.0,3068,4.0,1.0,2.0,7.0,Loyal
36287,,,4336,,,3.0,3.0,At Risk
36289,,,1706,,,1.0,1.0,Hibernating
36291,,,3399,,,2.0,2.0,Hibernating
36295,1802.0,1802.0,2770,1.0,4.0,2.0,7.0,Loyal
36296,,,3072,,,2.0,2.0,Hibernating
36297,,,2599,,,2.0,2.0,Hibernating
36300,,,11790,,,4.0,4.0,At Risk
36301,98.0,98.0,8248,4.0,1.0,4.0,9.0,Champions
36302,,,8302,,,4.0,4.0,At Risk
36303,,,3577,,,2.0,2.0,Hibernating
36306,,,2717,,,2.0,2.0,Hibernating
36308,2.0,2.0,3837,4.0,1.0,3.0,8.0,Loyal
36310,492.0,492.0,4422,4.0,2.0,3.0,9.0,Champions
36311,,,3944,,,3.0,3.0,At Risk
36314,66.0,66.0,4091,4.0,1.0,3.0,8.0,Loyal
36315,189.0,189.0,3185,4.0,1.0,2.0,7.0,Loyal
36316,,,1976,,,1.0,1.0,Hibernating
36318,1281.0,1281.0,4266,2.0,3.0,3.0,8.0,Loyal
36320,428.0,428.0,1058,4.0,1.0,1.0,6.0,Potential Loyalist
36321,,,1709,,,1.0,1.0,Hibernating
36323,,,4837,,,4.0,4.0,At Risk
36327,,,4030,,,3.0,3.0,At Risk
36331,373.0,373.0,4908,4.0,1.0,4.0,9.0,Champions
36334,1160.0,1160.0,7171,2.0,3.0,4.0,9.0,Champions
36335,,,3005,,,2.0,2.0,Hibernating
36337,,,5262,,,4.0,4.0,At Risk
36338,,,1588,,,1.0,1.0,Hibernating
36340,,,1078,,,1.0,1.0,Hibernating
36341,1221.0,1221.0,1258,2.0,3.0,1.0,6.0,Potential Loyalist
36343,277.0,277.0,4818,4.0,1.0,4.0,9.0,Champions
36344,1655.0,1655.0,4735,1.0,4.0,4.0,9.0,Champions
36345,1559.0,1559.0,5363,2.0,3.0,4.0,9.0,Champions
36347,1160.0,1160.0,2802,2.0,3.0,2.0,7.0,Loyal
36348,2135.0,2135.0,4473,1.0,4.0,3.0,8.0,Loyal
36349,,,2057,,,1.0,1.0,Hibernating
36350,,,3245,,,2.0,2.0,Hibernating
36351,1493.0,1493.0,1741,2.0,3.0,1.0,6.0,Potential Loyalist
36352,,,4379,,,3.0,3.0,At Risk
36353,,,908,,,1.0,1.0,Hibernating
36354,767.0,767.0,7183,3.0,2.0,4.0,9.0,Champions
36355,1465.0,1465.0,739,2.0,3.0,1.0,6.0,Potential Loyalist
36356,,,7161,,,4.0,4.0,At Risk
36357,,,8662,,,4.0,4.0,At Risk
36360,401.0,401.0,1658,4.0,1.0,1.0,6.0,Potential Loyalist
36364,,,4565,,,3.0,3.0,At Risk
36365,,,2206,,,1.0,1.0,Hibernating
36367,,,3953,,,3.0,3.0,At Risk
36369,1249.0,1249.0,1152,2.0,3.0,1.0,6.0,Potential Loyalist
36372,,,3342,,,2.0,2.0,Hibernating
36374,862.0,862.0,3200,3.0,2.0,2.0,7.0,Loyal
36377,,,3095,,,2.0,2.0,Hibernating
36379,1159.0,1159.0,4553,2.0,3.0,3.0,8.0,Loyal
36381,618.0,618.0,7031,3.0,2.0,4.0,9.0,Champions
36383,705.0,705.0,1619,3.0,2.0,1.0,6.0,Potential Loyalist
36384,616.0,616.0,3466,3.0,2.0,2.0,7.0,Loyal
36385,1502.0,1502.0,4452,2.0,3.0,3.0,8.0,Loyal
36388,,,3509,,,2.0,2.0,Hibernating
36389,,,713,,,1.0,1.0,Hibernating
36392,,,6436,,,4.0,4.0,At Risk
36396,1497.0,1497.0,8603,2.0,3.0,4.0,9.0,Champions
36399,,,3472,,,2.0,2.0,Hibernating
36400,,,7444,,,4.0,4.0,At Risk
36402,1286.0,1286.0,7003,2.0,3.0,4.0,9.0,Champions
36403,,,4847,,,4.0,4.0,At Risk
36405,797.0,797.0,4333,3.0,2.0,3.0,8.0,Loyal
36406,184.0,184.0,11201,4.0,1.0,4.0,9.0,Champions
36409,,,4826,,,4.0,4.0,At Risk
36410,367.0,367.0,3020,4.0,1.0,2.0,7.0,Loyal
36411,366.0,366.0,9059,4.0,1.0,4.0,9.0,Champions
36412,,,1698,,,1.0,1.0,Hibernating
36414,,,5667,,,4.0,4.0,At Risk
36415,,,6224,,,4.0,4.0,At Risk
36417,345.0,345.0,1729,4.0,1.0,1.0,6.0,Potential Loyalist
36418,1717.0,1717.0,3576,1.0,4.0,2.0,7.0,Loyal
36421,,,3681,,,2.0,2.0,Hibernating
36425,,,2159,,,1.0,1.0,Hibernating
36426,,,3712,,,2.0,2.0,Hibernating
36429,,,4630,,,3.0,3.0,At Risk
36430,1797.0,1797.0,1162,1.0,4.0,1.0,6.0,Potential Loyalist
36431,,,6315,,,4.0,4.0,At Risk
36434,,,1584,,,1.0,1.0,Hibernating
36435,12.0,12.0,8970,4.0,1.0,4.0,9.0,Champions
36438,,,4428,,,3.0,3.0,At Risk
36439,219.0,219.0,4737,4.0,1.0,4.0,9.0,Champions
36440,99.0,99.0,1790,4.0,1.0,1.0,6.0,Potential Loyalist
36441,,,2104,,,1.0,1.0,Hibernating
36442,,,5891,,,4.0,4.0,At Risk
36443,,,4438,,,3.0,3.0,At Risk
36446,980.0,980.0,750,3.0,2.0,1.0,6.0,Potential Loyalist
36448,2047.0,2047.0,3572,1.0,4.0,2.0,7.0,Loyal
36449,,,4579,,,3.0,3.0,At Risk
36451,,,7072,,,4.0,4.0,At Risk
36455,,,4402,,,3.0,3.0,At Risk
36456,888.0,888.0,1842,3.0,2.0,1.0,6.0,Potential Loyalist
36457,1625.0,1625.0,3710,1.0,4.0,2.0,7.0,Loyal
36458,,,1879,,,1.0,1.0,Hibernating
36459,70.0,70.0,4483,4.0,1.0,3.0,8.0,Loyal
36466,,,3433,,,2.0,2.0,Hibernating
36469,,,1024,,,1.0,1.0,Hibernating
36473,,,4330,,,3.0,3.0,At Risk
36474,123.0,123.0,2188,4.0,1.0,1.0,6.0,Potential Loyalist
36475,,,2672,,,2.0,2.0,Hibernating
36476,1959.0,1959.0,6511,1.0,4.0,4.0,9.0,Champions
36477,1226.0,1226.0,1632,2.0,3.0,1.0,6.0,Potential Loyalist
36478,2104.0,2104.0,11525,1.0,4.0,4.0,9.0,Champions
36480,,,1798,,,1.0,1.0,Hibernating
36481,,,1383,,,1.0,1.0,Hibernating
36482,,,5378,,,4.0,4.0,At Risk
36486,,,3596,,,2.0,2.0,Hibernating
36487,95.0,95.0,3185,4.0,1.0,2.0,7.0,Loyal
36488,1984.0,1984.0,5751,1.0,4.0,4.0,9.0,Champions
36489,,,4491,,,3.0,3.0,At Risk
36491,1342.0,1342.0,2209,2.0,3.0,1.0,6.0,Potential Loyalist
36492,,,1230,,,1.0,1.0,Hibernating
36494,,,9538,,,4.0,4.0,At Risk
36496,,,2250,,,1.0,1.0,Hibernating
36499,,,2926,,,2.0,2.0,Hibernating
36503,,,4769,,,4.0,4.0,At Risk
36504,346.0,346.0,7437,4.0,1.0,4.0,9.0,Champions
36506,,,4601,,,3.0,3.0,At Risk
36508,2049.0,2049.0,2231,1.0,4.0,1.0,6.0,Potential Loyalist
36510,1586.0,1586.0,6247,1.0,4.0,4.0,9.0,Champions
36512,,,1517,,,1.0,1.0,Hibernating
36513,,,542,,,1.0,1.0,Hibernating
36514,,,927,,,1.0,1.0,Hibernating
36516,2163.0,2163.0,1517,1.0,4.0,1.0,6.0,Potential Loyalist
36520,,,1153,,,1.0,1.0,Hibernating
36521,,,2272,,,1.0,1.0,Hibernating
36522,,,4251,,,3.0,3.0,At Risk
36524,467.0,467.0,11888,4.0,1.0,4.0,9.0,Champions
36527,822.0,822.0,3437,3.0,2.0,2.0,7.0,Loyal
36530,2011.0,2011.0,1659,1.0,4.0,1.0,6.0,Potential Loyalist
36532,1076.0,1076.0,11172,2.0,3.0,4.0,9.0,Champions
36534,,,4353,,,3.0,3.0,At Risk
36535,,,1124,,,1.0,1.0,Hibernating
36536,252.0,252.0,11832,4.0,1.0,4.0,9.0,Champions
36541,,,8309,,,4.0,4.0,At Risk
36544,,,2728,,,2.0,2.0,Hibernating
36545,,,6777,,,4.0,4.0,At Risk
36546,,,3404,,,2.0,2.0,Hibernating
36548,1192.0,1192.0,5428,2.0,3.0,4.0,9.0,Champions
36549,,,4555,,,3.0,3.0,At Risk
36551,1559.0,1559.0,7081,2.0,3.0,4.0,9.0,Champions
36554,,,7721,,,4.0,4.0,At Risk
36555,,,1089,,,1.0,1.0,Hibernating
36557,1469.0,1469.0,3353,2.0,3.0,2.0,7.0,Loyal
36558,,,4165,,,3.0,3.0,At Risk
36565,,,4552,,,3.0,3.0,At Risk
36566,247.0,247.0,4547,4.0,1.0,3.0,8.0,Loyal
36567,766.0,766.0,3091,3.0,2.0,2.0,7.0,Loyal
36568,405.0,405.0,9289,4.0,1.0,4.0,9.0,Champions
36570,,,1335,,,1.0,1.0,Hibernating
36571,706.0,706.0,4572,3.0,2.0,3.0,8.0,Loyal
36577,,,4503,,,3.0,3.0,At Risk
36578,1401.0,1401.0,4590,2.0,3.0,3.0,8.0,Loyal
36579,463.0,463.0,6082,4.0,1.0,4.0,9.0,Champions
36580,642.0,642.0,1907,3.0,2.0,1.0,6.0,Potential Loyalist
36581,2112.0,2112.0,670,1.0,4.0,1.0,6.0,Potential Loyalist
36582,1524.0,1524.0,3254,2.0,3.0,2.0,7.0,Loyal
36583,,,1116,,,1.0,1.0,Hibernating
36584,,,4741,,,4.0,4.0,At Risk
36586,,,2882,,,2.0,2.0,Hibernating
36588,,,2979,,,2.0,2.0,Hibernating
36591,,,4598,,,3.0,3.0,At Risk
36594,1382.0,1382.0,2623,2.0,3.0,2.0,7.0,Loyal
36596,369.0,369.0,5116,4.0,1.0,4.0,9.0,Champions
36604,1684.0,1684.0,9518,1.0,4.0,4.0,9.0,Champions
36605,,,10562,,,4.0,4.0,At Risk
36607,1101.0,1101.0,4253,2.0,3.0,3.0,8.0,Loyal
36609,,,3402,,,2.0,2.0,Hibernating
36610,,,2976,,,2.0,2.0,Hibernating
36611,,,3570,,,2.0,2.0,Hibernating
36612,,,2119,,,1.0,1.0,Hibernating
36613,644.0,644.0,7361,3.0,2.0,4.0,9.0,Champions
36615,,,2917,,,2.0,2.0,Hibernating
36616,216.0,216.0,4805,4.0,1.0,4.0,9.0,Champions
36617,,,1697,,,1.0,1.0,Hibernating
36619,126.0,126.0,5203,4.0,1.0,4.0,9.0,Champions
36621,,,1052,,,1.0,1.0,Hibernating
36622,195.0,195.0,10730,4.0,1.0,4.0,9.0,Champions
36625,,,3195,,,2.0,2.0,Hibernating
36626,1957.0,1957.0,4488,1.0,4.0,3.0,8.0,Loyal
36629,,,7444,,,4.0,4.0,At Risk
36630,1858.0,1858.0,3346,1.0,4.0,2.0,7.0,Loyal
36631,765.0,765.0,600,3.0,2.0,1.0,6.0,Potential Loyalist
36636,1167.0,1167.0,4973,2.0,3.0,4.0,9.0,Champions
36637,652.0,652.0,4546,3.0,2.0,3.0,8.0,Loyal
36638,,,1731,,,1.0,1.0,Hibernating
36639,,,1061,,,1.0,1.0,Hibernating
36640,398.0,398.0,3559,4.0,1.0,2.0,7.0,Loyal
36643,431.0,431.0,6341,4.0,1.0,4.0,9.0,Champions
36646,,,2915,,,2.0,2.0,Hibernating
36649,375.0,375.0,4634,4.0,1.0,3.0,8.0,Loyal
36650,2049.0,2049.0,6606,1.0,4.0,4.0,9.0,Champions
36651,1223.0,1223.0,4354,2.0,3.0,3.0,8.0,Loyal
36654,496.0,496.0,4446,3.0,2.0,3.0,8.0,Loyal
36657,771.0,771.0,9209,3.0,2.0,4.0,9.0,Champions
36659,,,4603,,,3.0,3.0,At Risk
36660,1684.0,1684.0,2718,1.0,4.0,2.0,7.0,Loyal
36662,,,8610,,,4.0,4.0,At Risk
36663,620.0,620.0,7155,3.0,2.0,4.0,9.0,Champions
36664,1437.0,1437.0,4839,2.0,3.0,4.0,9.0,Champions
36665,1012.0,1012.0,3490,3.0,2.0,2.0,7.0,Loyal
36666,,,4866,,,4.0,4.0,At Risk
36668,710.0,710.0,3821,3.0,2.0,3.0,8.0,Loyal
36669,,,4530,,,3.0,3.0,At Risk
36670,,,4811,,,4.0,4.0,At Risk
36674,1585.0,1585.0,3103,2.0,3.0,2.0,7.0,Loyal
36676,734.0,734.0,3536,3.0,2.0,2.0,7.0,Loyal
36677,220.0,220.0,6668,4.0,1.0,4.0,9.0,Champions
36678,,,2593,,,2.0,2.0,Hibernating
36681,158.0,158.0,6786,4.0,1.0,4.0,9.0,Champions
36684,,,4327,,,3.0,3.0,At Risk
36685,1804.0,1804.0,2646,1.0,4.0,2.0,7.0,Loyal
36688,,,2578,,,2.0,2.0,Hibernating
36696,922.0,922.0,3603,3.0,2.0,2.0,7.0,Loyal
36698,1350.0,1350.0,7893,2.0,3.0,4.0,9.0,Champions
36699,,,1169,,,1.0,1.0,Hibernating
36703,,,1630,,,1.0,1.0,Hibernating
36706,65.0,65.0,11965,4.0,1.0,4.0,9.0,Champions
36707,,,4519,,,3.0,3.0,At Risk
36709,,,8867,,,4.0,4.0,At Risk
36710,,,6919,,,4.0,4.0,At Risk
36711,803.0,803.0,7535,3.0,2.0,4.0,9.0,Champions
36713,,,4825,,,4.0,4.0,At Risk
36715,1714.0,1714.0,2536,1.0,4.0,2.0,7.0,Loyal
36716,,,1659,,,1.0,1.0,Hibernating
36717,194.0,194.0,4575,4.0,1.0,3.0,8.0,Loyal
36718,,,5415,,,4.0,4.0,At Risk
36719,,,4559,,,3.0,3.0,At Risk
36720,,,5216,,,4.0,4.0,At Risk
36721,1563.0,1563.0,4400,2.0,3.0,3.0,8.0,Loyal
36722,,,6700,,,4.0,4.0,At Risk
36723,,,1670,,,1.0,1.0,Hibernating
36726,,,1577,,,1.0,1.0,Hibernating
36727,976.0,976.0,4471,3.0,2.0,3.0,8.0,Loyal
36731,1625.0,1625.0,3547,1.0,4.0,2.0,7.0,Loyal
36732,1619.0,1619.0,3659,1.0,4.0,2.0,7.0,Loyal
36733,1400.0,1400.0,2276,2.0,3.0,1.0,6.0,Potential Loyalist
36734,1342.0,1342.0,1804,2.0,3.0,1.0,6.0,Potential Loyalist
36737,,,1641,,,1.0,1.0,Hibernating
36738,,,8796,,,4.0,4.0,At Risk
36739,,,3964,,,3.0,3.0,At Risk
36740,,,3693,,,2.0,2.0,Hibernating
36742,1131.0,1131.0,1367,2.0,3.0,1.0,6.0,Potential Loyalist
36743,1593.0,1593.0,5361,1.0,4.0,4.0,9.0,Champions
36745,,,7858,,,4.0,4.0,At Risk
36746,1402.0,1402.0,5713,2.0,3.0,4.0,9.0,Champions
36748,737.0,737.0,3859,3.0,2.0,3.0,8.0,Loyal
36750,980.0,980.0,4431,3.0,2.0,3.0,8.0,Loyal
36752,1188.0,1188.0,7053,2.0,3.0,4.0,9.0,Champions
36754,,,3085,,,2.0,2.0,Hibernating
36755,,,4204,,,3.0,3.0,At Risk
36756,1741.0,1741.0,4068,1.0,4.0,3.0,8.0,Loyal
36764,,,3249,,,2.0,2.0,Hibernating
36765,1226.0,1226.0,8681,2.0,3.0,4.0,9.0,Champions
36767,,,596,,,1.0,1.0,Hibernating
36768,1131.0,1131.0,4171,2.0,3.0,3.0,8.0,Loyal
36769,1257.0,1257.0,1243,2.0,3.0,1.0,6.0,Potential Loyalist
36771,824.0,824.0,4382,3.0,2.0,3.0,8.0,Loyal
36775,1256.0,1256.0,3230,2.0,3.0,2.0,7.0,Loyal
36777,1656.0,1656.0,5931,1.0,4.0,4.0,9.0,Champions
36780,2050.0,2050.0,10630,1.0,4.0,4.0,9.0,Champions
36784,,,1797,,,1.0,1.0,Hibernating
36785,,,4775,,,4.0,4.0,At Risk
36786,,,4239,,,3.0,3.0,At Risk
36787,184.0,184.0,4479,4.0,1.0,3.0,8.0,Loyal
36788,,,4731,,,4.0,4.0,At Risk
36789,798.0,798.0,4547,3.0,2.0,3.0,8.0,Loyal
36791,,,2919,,,2.0,2.0,Hibernating
36796,,,6880,,,4.0,4.0,At Risk
36797,219.0,219.0,1582,4.0,1.0,1.0,6.0,Potential Loyalist
36798,,,3294,,,2.0,2.0,Hibernating
36799,,,6980,,,4.0,4.0,At Risk
36803,984.0,984.0,2064,3.0,2.0,1.0,6.0,Potential Loyalist
36805,673.0,673.0,7562,3.0,2.0,4.0,9.0,Champions
36807,489.0,489.0,5338,4.0,1.0,4.0,9.0,Champions
36808,,,978,,,1.0,1.0,Hibernating
36809,,,3169,,,2.0,2.0,Hibernating
36810,,,1859,,,1.0,1.0,Hibernating
36813,,,2644,,,2.0,2.0,Hibernating
36814,1861.0,1861.0,7260,1.0,4.0,4.0,9.0,Champions
36815,,,10909,,,4.0,4.0,At Risk
36817,,,11241,,,4.0,4.0,At Risk
36818,1682.0,1682.0,3686,1.0,4.0,2.0,7.0,Loyal
36819,,,3174,,,2.0,2.0,Hibernating
36822,,,4179,,,3.0,3.0,At Risk
36824,,,3993,,,3.0,3.0,At Risk
36825,,,737,,,1.0,1.0,Hibernating
36826,,,8730,,,4.0,4.0,At Risk
36828,430.0,430.0,1174,4.0,1.0,1.0,6.0,Potential Loyalist
36832,,,2004,,,1.0,1.0,Hibernating
36834,,,5072,,,4.0,4.0,At Risk
36835,649.0,649.0,1215,3.0,2.0,1.0,6.0,Potential Loyalist
36836,31.0,31.0,3366,4.0,1.0,2.0,7.0,Loyal
36837,590.0,590.0,4383,3.0,2.0,3.0,8.0,Loyal
36840,1010.0,1010.0,9397,3.0,2.0,4.0,9.0,Champions
36841,,,4534,,,3.0,3.0,At Risk
36845,1041.0,1041.0,1478,2.0,3.0,1.0,6.0,Potential Loyalist
36846,,,4721,,,4.0,4.0,At Risk
36847,1738.0,1738.0,2996,1.0,4.0,2.0,7.0,Loyal
36849,,,2428,,,2.0,2.0,Hibernating
36850,101.0,101.0,8663,4.0,1.0,4.0,9.0,Champions
36852,,,11968,,,4.0,4.0,At Risk
36853,,,1707,,,1.0,1.0,Hibernating
36854,,,9762,,,4.0,4.0,At Risk
